start	end	text
10036160	10037440	No, that's not what that says.
10037440	10038280	That's my girlfriend.
10038280	10039880	He's finding it really fucking awesome.
10039880	10041000	Yeah, I know.
10041000	10044440	It's, like, it's funny enough, the other computer
10044440	10045520	is Gwen Simpson's.
10046520	10047600	What was that?
10047600	10049600	Yeah, it was the Fusion GCat.
10050600	10051800	The Steal Dacian.
10054960	10056320	I mean, like, there's a lot of stuff
10056320	10057160	that I probably shouldn't know,
10057160	10059800	but I just don't, I mean, it's kind of like.
10059800	10061320	You didn't follow the Steal Dacian?
10061320	10062320	The whole Trump Russia?
10062320	10063160	No, I didn't know about it,
10063160	10064760	but, like, I didn't follow that much.
10064760	10066800	Anyway, I said, I lived at his house for a while,
10066800	10068400	at Gwen's house, yeah.
10068400	10069560	And he didn't pay me half the money
10069560	10071560	he was supposed to, so I took the computer.
10072240	10073600	Wait, is that, yeah.
10077600	10079800	Oh, and yeah, and there's a whole Russian spy thing
10079800	10081120	going on, too.
10081120	10082440	What's the Russian spy thing?
10084280	10089000	So there's, so I was telling Tim and Jami as well,
10089000	10091840	but they're sort of, they're things, so I don't know.
10091840	10093360	Am I supposed to mix things together?
10093360	10096120	But if Tim's aware of it, like, I would use the hot tin.
10096120	10097120	Let me tell Tim first.
10097120	10097960	Let me tell Tim first.
10097960	10098800	Okay.
10098800	10100560	Well, I should ask him if it's okay
10101520	10103400	Yeah, I mean, if Tim already knows about it,
10103400	10105960	he would, like, I don't worry that type of stuff either,
10105960	10108160	so, like, I would just tell someone else to.
10108160	10111160	Yeah, would he, would he tell me the, uh,
10111160	10113200	interior or the exterior?
10113200	10115160	Like, like, what, the United States
10115160	10116840	or outside of the United States?
10116840	10119160	Are we looking for a Russian hacker
10119160	10121560	or are we looking for a, everything?
10121560	10122400	Yeah?
10122400	10124640	Dude, that would be fun for me.
10124640	10125680	I would like to catch people.
10125680	10127840	I like, I can, I can do that.
10127840	10129840	But if money, the money is my specialty.
10130680	10132920	That's what I'm, better than the hacker.
10136680	10137520	Cool.
10137520	10138360	All right.
10138360	10140760	Do you need to send someone for something?
10140760	10142000	Oh, yeah, sorry.
10142000	10144600	No, I just got, I need to eat something.
10144600	10145440	My brain is...
10145440	10146720	You don't think you're gonna eat something?
10146720	10149160	Yeah, could we take a cigarette break or something?
10149160	10150120	Is it okay?
10150120	10150960	Yeah.
10150960	10151800	Yeah?
10151800	10154640	All right, let's do it.
10154640	10156480	What do you want?
10156480	10157760	No, no, no, I just...
10157760	10159280	Yeah, I want sandwiches, then.
10159280	10160120	Really?
10160120	10160960	Yeah.
10160960	10161800	What kind of sandwich?
10161800	10163320	A sandwich or...
10163320	10164160	Okay.
10164160	10166160	Sure, well, yeah, I'd love one.
10168160	10169360	Gratsen, that's nice.
10169360	10171520	I'll put on a mask or whatever.
10171520	10173240	Oh, right, right, right, right, right.
10175720	10176920	What was I gonna show you?
10176920	10179600	At the time, you're...
10181080	10184560	Look, I don't know allegiance to these guys at all.
10184560	10187520	I mean, they've just, they've become sort of friends, but,
10188520	10191600	you know, as much as you can have a friend on that,
10193080	10196840	that doesn't tell you anything about that, right?
10196840	10199520	It's just sort of fun, more fun sort of.
10202200	10203120	Like, you're in the workplace,
10203120	10205840	you're not friends with all your workers, right?
10205840	10207160	No, I don't feel right for now.
10209160	10211480	Oh, yeah, I'll hit the head, you know where it is, right?
10211480	10212320	Yeah, yeah, yeah, okay.
10212320	10213320	You guys are just gonna go...
10213320	10214800	But I'll wait for you, because you can't fit out.
10214800	10215640	Oh, that's right.
10218520	10222600	So what's your specialty?
10222600	10224720	No, same, but I just happened to work in this office.
10224720	10225560	In this office?
10225560	10227920	Right, so, if you say, like, laundry.
10227920	10228760	Yeah?
10228760	10232640	Of course, he, you know, he flew here to speak to you,
10232640	10236200	so let him, let him, yeah, yeah, he flew here yesterday.
10236200	10237120	I didn't know it was just for me,
10237120	10238120	I just thought he was coming here
10238120	10239240	and I wanted to speak to you while he was here.
10239240	10243920	Yeah, so, for me, like, when you're in management,
10243920	10245840	I'm like, oh, okay, like, a lot of these guys on the floor
10245840	10248560	do, like, business email compromise, and a lot of guys,
10248560	10249400	like...
10249400	10250240	Did you, what?
10250240	10251240	I didn't hear you.
10251240	10252480	Business email compromise?
10252480	10253320	Oh, really?
10253320	10254840	Yeah, I don't know, okay.
10254840	10255960	That's easy, yeah.
10255960	10259120	Yeah, so, business email compromise, and then...
10259120	10260080	Is that a term for it?
10260080	10261280	Just business email compromise?
10261280	10262440	There's a, I didn't know there was a term for it.
10262440	10263880	Yeah, so a lot of things out of Nigeria,
10263880	10265200	and it's just funny, when you mentioned
10265200	10267280	you're not lobbying, is there a thing like...
10268360	10269720	Yeah, one of our guys over here,
10269720	10273120	they just got someone out of, like, Dubai,
10273120	10274080	or something like that.
10274080	10274920	Yeah, okay.
10275040	10275880	Cool.
10275880	10279200	And they're digging into that versus something like,
10279200	10281520	they're special to you, like, laundering,
10281520	10282600	laundering money, right?
10282600	10285480	So, like, romance, victim, romance scam victims,
10285480	10286560	like a victimized...
10286560	10288480	Oh, yeah, I heard that.
10288480	10291520	Eventually, he gets out to, like, Canada, China,
10291520	10292640	or all these other countries,
10292640	10294840	and there's, like, a whole money mule network
10294840	10296240	that's, like, pretty tough to...
10296240	10297080	Is it really?
10297080	10297920	Is it like a company?
10297920	10299080	Is it one person behind it, or is it...
10299080	10301520	No, no, no, it's all a loose connection, yeah.
10301520	10302360	Loose.
10302360	10303200	Interesting.
10303200	10306800	It's like a, like, a lead in welding connections
10306800	10310960	sort of thing, like, there was a...
10310960	10312960	Basically, like, very, very...
10312960	10314200	And they all know each other in person,
10314200	10315040	that's the difference.
10315040	10315880	Oh, they do?
10315880	10316720	They know each other, it's like,
10316720	10317560	oh, you know this guy?
10317560	10320040	He's leading, interested in, you know,
10320040	10323080	doing some work, opening bank accounts, and stuff like that.
10323080	10324640	Ah, I understand that, yeah.
10324640	10327440	So, like, they're friends in Nigeria?
10327440	10329440	Or in the community?
10329440	10331440	Shit, you know we did?
10331440	10334400	We had to, like, this lawyer was essentially an asshole.
10334400	10338040	He said, we need your narrative to store ACP for Monday.
10338040	10341120	So, I went on the Fiverr, and I tried to find it.
10341120	10341960	Oh, Fiverr.
10341960	10344120	It's a narrative of Marie's story.
10344120	10345320	Fiverr.
10345320	10346800	So, I went on Fiverr?
10346800	10347640	Oh, sure.
10350080	10351080	I went on Fiverr.
10351080	10351920	Really?
10351920	10355320	I found someone to do a live transcription
10355320	10356800	and it's a Nigerian guy.
10356800	10360120	He wanted to be paid in Bitcoin yesterday or tomorrow.
10360200	10362960	And Marie says, no, I'm not gonna pay you that.
10362960	10365440	And then he says, okay, and that's it.
10365440	10370440	So, I'm thinking, well, he just got all of Marie's
10370440	10372440	information since she was a child.
10372440	10375440	So, he should probably pay the guy, right?
10375440	10377280	It's a new scam, I think.
10377280	10378560	You're doing transcription services,
10378560	10381360	get your private data, and then sell that data.
10381360	10382960	Yeah, yeah, yeah, yeah, yeah.
10382960	10384480	Nigerian's committing fraud.
10384480	10385320	What do you mean?
10387320	10390080	Like crazy, you know, connoisseurs, yes.
10390080	10393920	I mean, they're in that rush, they're doing good stuff.
10395480	10397800	Why isn't that, why is that the hotbed here,
10397800	10399320	criminal activity?
10399320	10402240	I don't know, it's what's called like training, you know?
10402240	10403080	Training stuff.
10403080	10403920	You're gonna wait here real quick?
10403920	10404760	Okay.
10406360	10408320	You think they train each other and like,
10408320	10409960	you know, it's like, hey, you know,
10409960	10411640	you grow up with all these people and like,
10411640	10413840	hey, you want to make a cash and then they say,
10413840	10415840	all you gotta do is you send out these emails,
10415840	10417640	there's this script and whatever,
10417640	10419080	and then they teach other people.
10420200	10422720	It's like any other criminal organization.
10422720	10424240	That's the way it works, it's all good.
10424240	10426000	Right now, I guess they're,
10426000	10427120	I haven't been looking around right here,
10427120	10428880	but they're like in protest right now?
10428880	10429720	Oh, really?
10429720	10432200	I don't see anything, so Pat's gonna cut it off.
10432200	10433040	I'm gonna say there's no, like,
10433040	10434800	see any signers or whatever.
10434800	10436440	Yeah, that'd be bad.
10436440	10437280	Yeah, exactly.
10437280	10438280	Yeah, I don't know why that.
10438280	10439120	Yeah.
10441320	10442640	Huh.
10442640	10443840	Where are they protesting?
10445000	10446440	There's the answer, you know?
10448280	10449800	Don't join, pal.
10449840	10451320	Don't do it, don't do it.
10452720	10454800	You guys get a bad rap, you know?
10454800	10456760	Like seriously, I was like everybody else
10456760	10458520	until I met Tim and Jenny.
